experiment,episode,board_size,start_stones,opponent,dqn_color,winner,dqn_win,game_length,invalid_fallbacks,experimental_board_transfer
unseen_starting_positions,73,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,74,7,0,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,75,7,0,Random Agent,RED,BLUE,0,30,0,False
unseen_starting_positions,76,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,77,7,0,Random Agent,RED,RED,1,21,0,False
unseen_starting_positions,78,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,79,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,80,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,81,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,82,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,83,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,84,7,0,Random Agent,BLUE,BLUE,1,24,0,False
unseen_starting_positions,85,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,86,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,87,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,88,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,89,7,0,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,90,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,91,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,92,7,0,Random Agent,BLUE,RED,0,49,0,False
unseen_starting_positions,93,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,94,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,95,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,96,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,97,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,98,7,0,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,99,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,100,7,0,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,101,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,102,7,0,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,103,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,104,7,0,Random Agent,BLUE,BLUE,1,26,0,False
unseen_starting_positions,105,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,106,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,107,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,108,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,109,7,0,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,110,7,0,Random Agent,BLUE,BLUE,1,30,0,False
unseen_starting_positions,111,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,112,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,113,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,114,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,115,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,116,7,0,Random Agent,BLUE,BLUE,1,24,0,False
unseen_starting_positions,117,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,118,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,119,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,120,7,0,Random Agent,BLUE,BLUE,1,24,0,False
unseen_starting_positions,121,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,122,7,0,Random Agent,BLUE,RED,0,49,0,False
unseen_starting_positions,123,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,124,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,125,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,126,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,127,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,128,7,0,Random Agent,BLUE,BLUE,1,22,0,False
unseen_starting_positions,129,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,130,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,131,7,0,Random Agent,RED,RED,1,17,0,False
unseen_starting_positions,132,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,133,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,134,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,135,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,136,7,0,Random Agent,BLUE,BLUE,1,20,0,False
unseen_starting_positions,137,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,138,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,139,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,140,7,0,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,141,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,142,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,143,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,144,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,145,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,146,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,147,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,148,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,149,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,150,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,151,7,0,Random Agent,RED,RED,1,35,0,False
unseen_starting_positions,152,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,153,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,154,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,155,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,156,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,157,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,158,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,159,7,0,Random Agent,RED,RED,1,21,0,False
unseen_starting_positions,160,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,161,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,162,7,0,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,163,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,164,7,0,Random Agent,BLUE,BLUE,1,24,0,False
unseen_starting_positions,165,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,166,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,167,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,168,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,169,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,170,7,0,Random Agent,BLUE,BLUE,1,16,0,False
unseen_starting_positions,171,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,172,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,173,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,174,7,0,Random Agent,BLUE,BLUE,1,18,0,False
unseen_starting_positions,175,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,176,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,177,7,0,Random Agent,RED,RED,1,15,0,False
unseen_starting_positions,178,7,0,Random Agent,BLUE,BLUE,1,14,0,False
unseen_starting_positions,179,7,0,Random Agent,RED,RED,1,13,0,False
unseen_starting_positions,180,7,0,Random Agent,BLUE,BLUE,1,16,0,False
